smiles,lipo,description
OC[C@H](O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,3.4,
CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,0.8,
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccc(F)c3)c4ccccc4,3.14,
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,4.2,
CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,2.51,
CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccccc4F,2.76,
OS(=N)(=O)Cc1noc2ccccc12,0.55,
Clc1ccc2[nH]ccc2c1,3.28,
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(F)ccc3[nH]2,3.5,
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4,3.6,
CCN1C(=O)N(CC)c2[nH]c(nc2C1=O)c3ccccc3,3.3,
CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)cc3)CC1,2.81,
Clc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.59,
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.5,"This molecule is a member of the class of barbiturates taht is barbituric acid substituted at N-1 by methyl and at C-5 by methyl and cyclohex-1-enyl groups. It is functionally related to a barbituric acid. This molecule is effective as a hypnotic and sedative. This molecule is only found in individuals that have used or taken this drug. It is a barbiturate that is effective as a hypnotic and sedative. [PubChem]This molecule binds at a distinct binding site associated with a Cl- ionopore at the GABA-A receptor, increasing the duration of time for which the Cl- ionopore is open. The post-synaptic inhibitory effect of GABA in the thalamus is, therefore, prolonged."
COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,3.41,
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,3.45,
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)C(O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0.91,
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3,2.8,
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,-0.87,
COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C(C)C)c2ccccc2,1.6,
COC(=O)c1c(O)cccc1OC\C=C\c2ccc(F)c(c2)c3onc(c3)C(=O)O,0.66,
Nc1nccc(n1)c2c[nH]c3ccccc23,1.68,
OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C(F)(F)F,1.5,
Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccncc4,0.3,
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(OC)cc4,2.15,
Cc1cc(nc(n1)n2ccnc2)N3CCC[C@@H]3C(=O)NCCc4ccc5OCOc5c4,2.5,
CC(C)c1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,1.15,
CCn1cnc2cnc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)c12,2.0,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2,2.45,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cncc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,1.74,
OCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.42,
CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,2.6,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CC4)n2,3.06,
Cc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C,3.8,
C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O,2.64,
COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,2.57,
O[C@H](CNC(=O)c1cnnc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.28,
CCCCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,4.17,
COc1ccccc1CNC(=O)NS(=O)(=O)c2ccc(Cl)cc2,0.87,
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cscn4)c1,1.56,
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3c(F)cncc3F)cn2,3.7,
Clc1ccc(cc1)C(=O)CN2C3=NCCN3c4ccccc24,2.62,
COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCC(CC2)C3CCN(C)CC3,0.3,
CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(cc2)c3ocnc3)c4ccccc4,0.8,
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3cccc(Oc4ccccc4)c3)C(=O)NC1=O,2.32,
COc1nccnc1NS(=O)(=O)c2ccc(N)cc2,-0.65,
NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)c(F)c4,2.76,
CC(=O)Nc1cccc2c1c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,0.4,
CCCNc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,2.33,
NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c4ccccc4)cc2C1,2.6,
CC(C)C(=O)Nc1ccc2C(=O)NC(=O)c2c1,1.55,
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],0.74,
COc1cc(F)ccc1c2cncc(CNC(C)C)c2,1.5,
Cc1c(Oc2ccc(Cl)cc2)c3cc(F)ccc3n1CC(=O)O,1.26,
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)C(C)(C)O)c4,2.09,
CC(=O)Nc1cc(CN2C(=O)N(C(=O)C2(C)C)c3ccc(SC(F)(F)F)cc3)ccn1,2.93,
COc1ccc2SCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,1.78,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(CO)cccn34)N5CCN(CC5)C(=O)C,3.1,
CCOc1ccc(cc1)N2C(=O)c3ccccc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(cc5)C(F)(F)F,4.25,
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,3.65,
Brc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,4.15,
COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CCCC4)c(cnc3[nH]2)C(=O)N,3.13,
CN1C(=O)CC(C1=O)c2ccccc2,0.68,
[O-][N+](=O)c1ccc2[nH]c(nc2c1)c3ccccn3,2.8,
c1ccc(cc1)C#Cc2n[nH]c3ccccc23,4.31,
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,3.49,
CCN1C(=O)C=Cc2cnc(Nc3ccc(OC)c(OC)c3)nc12,2.7,
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,0.6,
CCOc1nc2cccc(C(=O)O)c2n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,0.3,
CCN1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.94,
CC(C)N1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCS(=O)(=O)C4,2.55,
COc1cc(OC)cc(c1)C2=CC=C(NC(=O)OCc3ccccc3)C(=O)N2CC(=O)NC(C(C)C)C(=O)C(F)(F)F,2.26,
COc1cc2c(Nc3ncc(NC(=O)c4ccccc4)cn3)ncnc2cc1OCCCN5CCOCC5,2.32,
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C#N)n4ccc(n4)C(F)(F)F,2.62,
CCS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,-0.43,
CCCOc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,2.81,
CNC(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,0.7,
CC(C)(C)OC(=O)N1CCN(CC1)c2ccc(OCc3ccc(cc3)S(=O)(=O)C)nc2,3.1,
COc1cnc(nc1Oc2ccc(F)cc2F)c3ccccn3,3.1,
CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,3.45,
CN(C(=O)C)c1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,2.9,
COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN(C(C)C)C(C)C,3.5,
Cc1cc(O)nc(n1)n2nc(C)c(Oc3ccccc3O)c2C,1.4,
NC(=O)c1c(N)sc2CCCCc12,1.84,
Fc1ccc(C2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,2.7,
FC(F)(F)c1nnc2ccc(nn12)N3CCCCCC3,3.29,
OCCN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)c3ccccc3,3.37,
Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccccn5)cc4,3.47,
COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)c1,3.71,
CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.2,
Nc1cccc(CCc2ccc3cc[nH]c3c2)n1,2.8,
CNc1nc2ccccc2n1Cc3sc4N(CC(C)C)C(=O)N(C)C(=O)c4c3C(=O)N5C[C@H](O)CO5,1.77,
CN1CCN(CC(=O)Nc2c(cnn2c3ccccc3)C#N)CC1,0.0,
Cc1cc(Oc2ccnc(Nc3ccc(cc3)S(=O)(=O)N)c2)c(nc1C)c4ccccn4,2.34,
CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,2.8,
CN(C)CCOc1ccc(cc1)c2oc3ncnc(NC[C@@H]4CCCO4)c3c2c5ccccc5,3.6,
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2.9,"This molecule is an aminoquinoline used for the therapy of malaria. This molecule has been linked to severe cases of acute hepatitis which can be fatal, for which reason it is recommended for use only as treatment and not for prophylaxis against malaria. This molecule is a quinoline having a chloro group at the 7-position and an aryl amino group at the 4-position. It has a role as an antimalarial, a non-steroidal anti-inflammatory drug, a drug allergen, a prodrug, an EC 2.1.1.8 (histamine N-methyltransferase) inhibitor and an anticoronaviral agent. It is a member of phenols, an aminoquinoline, a secondary amino compound, a tertiary amino compound and an organochlorine compound. It is a conjugate base of an amodiaquine(1+). A 4-aminoquinoquinoline compound with anti-inflammatory properties. This molecule is an orally active 4-aminoquinoline derivative with antimalarial and anti-inflammatory properties. Similar in structure and activity to chloroquine, amodiaquine is effective against some chloroquine-resistant strains, particularly Plasmodium falciparum, the most deadly malaria parasite. Although the mechanism of plasmodicidal action has not been fully elucidated, like other quinoline derivatives, amodiaquine likely is able to inhibit heme polymerase activity in the body. This results in accumulation of free heme, which is toxic to the parasites."
CCN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,2.45,
Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(N4CCOCC4)c(F)c3,3.6,
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.05,"This molecule is a benzothiadiazine that is the S,S-dioxide of 2H-1,2,4-benzothiadiazine which is substituted at position 3 by a methyl group and at position 7 by chlorine. A peripheral vasodilator, it increases the concentration of glucose in the plasma and inhibits the secretion of insulin by the beta- cells of the pancreas. It is used orally in the management of intractable hypoglycaemia and intravenously in the management of hypertensive emergencies. It has a role as an antihypertensive agent, a sodium channel blocker, a vasodilator agent, a K-ATP channel agonist, a beta-adrenergic agonist, a cardiotonic drug, a bronchodilator agent, a sympathomimetic agent and a diuretic. It is a benzothiadiazine, a sulfone and an organochlorine compound. This molecule is a non-diuretic benzothiadiazine derivative that activates ATP-sensitive potassium channels. It is chemically related to thiazide diuretics but does not inhibit carbonic anhydrase and does not have chloriuretic or natriuretic activity. This molecule is commonly used in the treatment of hyperinsulinaemic hypoglycemia due to its ability to inhibit insulin release. This molecule also exhibits hypotensive activity and reduces arteriolar smooth muscle and vascular resistance. When administered intravenously, diazoxide can be used to treat hypertensive emergencies; however, this specific form of diazoxide is no longer available in the US. This molecule is usually well tolerated, and some of its more common side effects include fluid retention and electrolyte disturbances. In September 2015, the FDA issued a safety alert regarding post-marketing reports of pulmonary hypertension occurring in infants and neonates. This molecule is a benzothiadiazine derivate with antihypertensive and hyperglycemic activities. This molecule increases membrane permeability to potassium ions in vascular smooth muscle, thereby stabilizing the membrane action potential and preventing vascular smooth muscle contraction; this results in peripheral vasodilatation and decreases in peripheral vascular resistance. This agent also inhibits insulin release by interacting with ATP-sensitive potassium channels of pancreatic islet beta-cells."
CN(Cc1oc2ccccc2c1C)C(=O)\C=C\c3cnc4NC(=O)CCc4c3,2.36,
COc1ccc(cc1Oc2cccc(Cl)c2)S(=O)(=O)N3CCC[C@@H](C3)N4C=C(C)C(=O)NC4=O,2.73,
CCOC(=O)C1=C(C)NC(=C([C@H]1c2cccc3C(=O)C=C(C)Oc23)C(=O)C)C,2.63,
Nc1nc2OC(COc3ccccc3)Cc2c(N)c1C#N,2.08,
COc1ncc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCC(F)(F)F)nc4,4.3,
Fc1ccc(F)c(NS(=O)(=O)c2ccc(Cl)cc2)c1,2.9,
COC(=O)N1CCN([C@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,2.05,
CCN(C(=O)Nc1ccccc1)c2ccccc2,3.1,
Clc1ccc2[nH]c(cc2c1)C(=O)N3CCNCC3,1.65,
O=C(Nc1cccnc1C(=O)NCC2CCOCC2)c3cccc4ccccc34,4.4,
COc1cnc(nc1NC(C)C)c2ccccn2,2.01,
CCCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,3.0,
CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,-0.9,
CC(C)(CS(=O)(=O)N1CCN(CC1)c2ccc(F)cc2)N(O)C=O,1.07,
CC(C)N1CCC[C@H](CN2C(=O)c3cc(ccc3N=C2C(C)C)c4ccc(F)cc4)C1,3.6,
COCCN1CCC(Cc2ccc(cc2)C(=O)NCc3cnc(nc3NCC(C)(C)C)C#N)CC1,3.5,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,1.34,
COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,1.97,
Brc1ccc(s1)N2C[C@@]3(CN4CCC3CC4)OC2=O,2.0,
OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4,1.85,
CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.71,
CO[C@@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,0.81,
CNC1CCN(C1)c2ccc(NC(=O)c3ccc(cc3)c4ccccc4)cn2,2.35,
FC1(F)Oc2ccc(\C=C\3/SC(=O)NC3=O)cc2O1,2.8,
C[C@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.17,
OC(=O)COc1ccc(cc1c2ccccc2)c3nccs3,-0.16,
O[C@H](CNC(=O)C1=NNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.69,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3cc[n+]([O-])cc3)C(=O)C(F)(F)F,1.13,
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OCCN3CCOCC3,2.26,
CC(=N)NCc1ccccc1,-0.28,
OC1CS(=O)(=O)CC1N2CCC(CC2)c3ccccc3,1.4,
COc1ccc2[nH]c(cc2c1)C(=O)N3CCN(C)CC3,1.62,
CC(C)C1NCCc2c1sc3ccccc23,2.8,
Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,1.87,
CCCCCc1ccc(cc1)c2nnc(N)s2,4.13,
Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C,2.89,
OC(=O)[C@H](Cc1cccc(OCCCNc2ccccn2)c1)NC(=O)c3c(Cl)cccc3Cl,0.16,
Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2c4ccccc4,0.16,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(Cl)ccn34)N5CCN(CC5)C(=O)C,4.2,
Cc1cc(F)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,1.81,
FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc34)nn12,2.34,
C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3cccc(c3)C#N,0.4,
CCCSc1ncccc1C(=O)N(C)C2CCOCC2,1.63,
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,0.03,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)C)C(=O)C(F)(F)F,1.78,
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,3.36,
COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3Cl)c(OC)c1,2.18,
OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,0.0,
Oc1nc2ccccc2c(O)c1c3ccccc3,0.73,
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,-0.71,
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccnc5)ccc4C,1.5,
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,2.6,
C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2,-0.06,
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cncs5)ccc4C,2.11,
CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F,3.14,
COC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3cc(NC(=O)CCC(=O)OC)ccc23,2.67,
CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(cc23)C(F)(F)F)cc1,0.29,
O=C(NC1CCCCC1)C2CCCN(C2)S(=O)(=O)c3cccs3,2.93,
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CS(=O)(=O)N)c4ccc(Cl)cc4,2.2,
CCC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccncc4,0.6,
O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5cccnc5)c4)nn3,3.3,
CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1,2.7,
Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC(=O)O)CC4)c2,1.5,
COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,1.44,
Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,3.1,
CCN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,2.9,
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c3ccc4OCOc4c3)c(OC)c1,4.3,
CCNc1nc(N)c(s1)C(=O)c2ccc(Cl)s2,3.63,
CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,-0.52,
Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3C2=O,1.8,
C1CCC(CC1)NC2CCCCC2,-0.38,
CN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,3.32,
Oc1ccc(Br)cc1C(=O)C(=O)c2cc(Br)ccc2O,3.85,
CNc1c(cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3)C(=O)N,2.14,
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,3.27,
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccc(F)cc3)C(C)(C)C,2.35,
Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,2.5,
CC(N)COc1c(C)cccc1C,0.62,
CCCCC(O)c1[nH]c2cc(C)c(cc2c1CCc3ccccc3)C(=O)O,2.59,
CC(C(=O)Nc1ccc(Cl)cc1)c2ncc(cc2Cl)C(F)(F)F,4.19,
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,2.15,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,1.58,
C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.66,
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,-0.96,
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,3.6,
CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4,1.05,
CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,1.56,
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,1.54,
CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,2.55,
COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2,1.71,
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,0.27,
CCCNC(=O)c1nnc2c(cccc2c1N)c3cnccc3OC,2.83,
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,0.48,This molecule is a member of tryptamines. It is functionally related to a serotonin.
C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,0.75,
COc1cc(ccc1Nc2ncc(Br)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,3.7,
CCN(C1CCN(CC[C@@H](c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.38,
CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,3.24,
COc1cc(O)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-0.27,
Cn1ncc2C(=O)NC(=Nc12)c3ccccc3,1.61,
CN(C)CCCn1c2CCCCCCc2c3ccccc13,2.96,
COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,3.05,
NC(=O)c1cccnc1Oc2ccccc2,1.13,
N(c1ccccc1)c2ccnc(Nc3ccccc3)n2,4.06,
CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC,1.2,
CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.25,
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,0.54,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,2.5,
CC(=O)Nc1ccccc1C,1.0,"This molecule appears as colorless crystals. Insoluble in water. (NTP, 1992) This molecule is a member of toluenes."
Clc1ccc(OC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,1.83,
COc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,1.27,
COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,3.74,
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N(C)C,2.89,
COCCNC(=O)c1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1,1.2,
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4[nH]cnc4C,2.87,
CCn1c2ccccc2c3cc(NC(=O)C)ccc13,3.5,
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,2.56,
Cc1c(Sc2ccc(Cl)cc2)c3c(Cl)cccc3n1CC(=O)O,2.15,
Oc1cccc(c1)c2nc3ccc(O)cc3s2,3.7,
CN(C)C(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2cc(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,2.52,
Cc1c(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cccc1C(=O)N,1.6,
[O-][N+](=O)c1oc(C=NN2CCOC2=O)cc1,-0.12,
Cc1ccc2c(c1)c(Sc3ccc(cc3)S(=O)(=O)C)c(C)n2CC(=O)O,-0.08,
Cc1ccc(cc1S(=O)(=O)n2ccc(n2)c3c(C)nc4ccc(Br)cn34)[N+](=O)[O-],3.52,
OC1(CCc2ccc(Oc3ccc(cc3)C(=O)NCc4ccncn4)cc2)CN5CCC1CC5,0.76,
CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc12,4.42,
O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,2.19,
c1ccc2cnccc2c1,1.6,"This molecule is an ortho-fused heteroarene that is a benzopyridine in which the N atom not directly attached to the benzene ring. It is a mancude organic heterobicyclic parent, an azaarene, an ortho-fused heteroarene and a member of isoquinolines. This molecule is a natural product found in Lonicera japonica with data available."
C[C@](N)(Cc1ccccc1)c2ccccc2,1.7,
Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,2.01,
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)Cc2ccccc2)C(C)(C)C,0.78,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(=O)N5CCOCC5,3.4,
O=C(NCCN1CCCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.39,
CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F,2.41,
Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(Cl)c2,1.8,
